customer_id,registration_date,area_name
908893,2020-04-23,Central
681212,2020-08-12,Foothill
204863,2020-06-10,Northeast
236995,2020-01-18,Pacific
960016,2020-01-11,Northeast
553454,2020-04-19,Central
31736,2020-06-26,Southwest
490549,2020-09-24,Southeast
124680,2020-03-20,Mission
353499,2020-09-18,Topanga
899777,2020-01-26,Hollywood
904118,2020-04-09,Central
719475,2020-11-29,West LA
980079,2020-04-06,77th Street
405254,2020-03-30,Hollenbeck
776361,2020-11-14,N Hollywood
972702,2020-07-07,Wilshire
242836,2020-07-21,West Valley
22864,2020-10-03,Hollywood
301424,2020-03-26,77th Street
918367,2020-11-06,Mission
22787,2020-06-01,West Valley
260849,2020-08-26,N Hollywood
751093,2020-08-10,N Hollywood
986239,2020-06-10,Topanga
34075,2020-04-09,Northeast
839162,2020-01-08,Olympic
393742,2020-09-03,Central
789833,2020-06-03,Hollenbeck
803283,2020-09-20,77th Street
877323,2020-11-12,Olympic
360351,2020-03-19,Newton
872957,2020-12-27,Olympic
127965,2020-10-11,Central
61764,2020-03-15,Newton
973919,2020-01-02,77th Street
975179,2020-09-29,Wilshire
235081,2020-09-01,Harbor
692753,2020-02-27,Van Nuys
22734,2020-09-02,Mission
30739,2020-12-07,Northeast
906258,2020-01-21,Central
850028,2020-10-17,Foothill
176266,2020-01-01,Central
186753,2020-09-21,Newton
455258,2020-01-12,Rampart
341723,2020-01-01,Newton
358520,2020-02-23,Olympic
372875,2020-05-05,Southeast
151445,2020-02-09,Harbor
848883,2020-07-06,Southeast
561035,2020-12-05,Topanga
694995,2020-05-29,West LA
10244,2020-10-03,Pacific
180307,2020-08-08,Hollenbeck
314810,2020-01-18,Hollywood
449439,2020-04-16,77th Street
995457,2020-08-14,Rampart
6378,2020-12-17,Rampart
450095,2020-01-31,Newton
492040,2020-03-14,Newton
952732,2020-09-28,Olympic
112526,2020-04-02,Rampart
338403,2020-10-19,Van Nuys
616726,2020-09-10,Olympic
53088,2020-05-27,Rampart
955157,2020-11-02,Hollenbeck
375382,2020-10-20,Rampart
646703,2020-03-10,Newton
693389,2020-01-24,Olympic
812851,2020-11-22,Wilshire
910911,2020-01-24,Hollenbeck
187126,2020-04-22,Mission
275063,2020-10-08,Newton
434242,2020-06-17,Pacific
58670,2020-06-20,Southwest
47899,2020-10-19,Southwest
649908,2020-04-18,Mission
959749,2020-01-15,Rampart
418327,2020-03-14,Devonshire
803344,2020-01-03,Central
205722,2020-08-22,West LA
813023,2020-12-28,Wilshire
71145,2020-11-25,77th Street
868127,2020-08-24,Harbor
842310,2020-12-03,Northeast
367463,2020-10-11,Devonshire
372157,2020-12-22,Central
101232,2020-03-06,Hollywood
495989,2020-11-07,Southwest
673901,2020-09-17,Newton
168931,2020-12-30,Southeast
417821,2020-06-14,Devonshire
955827,2020-12-05,Southwest
424214,2020-08-25,West LA
598968,2020-12-01,Olympic
463725,2020-11-01,77th Street
818385,2020-07-17,Rampart
337154,2020-05-11,Mission
888223,2020-06-07,Hollenbeck
402914,2020-01-26,Hollenbeck
855863,2020-04-22,Devonshire
484949,2020-05-07,West LA
132759,2020-01-31,N Hollywood
980790,2020-03-24,Central
930526,2020-07-22,Olympic
462467,2020-06-01,Southwest
280991,2020-12-16,Harbor
241748,2020-12-22,Wilshire
871501,2020-03-25,N Hollywood
4105,2020-06-05,Southeast
943788,2020-06-27,Southwest
574681,2020-11-16,Pacific
128550,2020-12-10,Southeast
778545,2020-09-30,Hollenbeck
188845,2020-11-01,Hollenbeck
575085,2020-09-15,Central
848180,2020-05-18,Central
252404,2020-10-01,Hollywood
497581,2020-07-03,Harbor
669018,2020-11-28,Newton
162301,2020-06-09,Topanga
411207,2020-11-18,Mission
922255,2020-08-19,Pacific
642881,2020-08-14,Van Nuys
723272,2020-05-20,Rampart
985738,2020-02-25,Newton
413083,2020-11-29,Hollenbeck
408080,2020-06-23,Topanga
665934,2020-11-09,Newton
980355,2020-04-09,Harbor
292717,2020-06-15,Olympic
979346,2020-06-23,Mission
95920,2020-04-15,Pacific
717131,2020-08-23,Foothill
554966,2020-01-01,Hollywood
599646,2020-09-26,Pacific
462645,2020-04-25,Newton
764400,2020-01-22,Central
875061,2020-07-31,Devonshire
119605,2020-07-17,Northeast
287164,2020-10-01,Olympic
355517,2020-05-21,Hollenbeck
187489,2020-06-08,Olympic
280775,2020-12-28,Harbor
672451,2020-06-11,Newton
990017,2020-02-16,Foothill
929394,2020-07-13,West Valley
637922,2020-03-19,Pacific
943105,2020-04-05,West Valley
367133,2020-09-18,Hollywood
646421,2020-10-25,Harbor
65021,2020-03-15,Hollenbeck
568799,2020-05-23,Newton
998804,2020-10-29,Foothill
729878,2020-02-24,Rampart
120237,2020-08-25,Central
509636,2020-11-06,Hollywood
142262,2020-01-08,N Hollywood
820960,2020-03-04,77th Street
330842,2020-05-02,Topanga
417149,2020-07-04,Van Nuys
873289,2020-07-14,N Hollywood
847569,2020-06-03,West Valley
220263,2020-09-03,N Hollywood
664648,2020-06-09,Wilshire
980029,2020-09-07,N Hollywood
117430,2020-11-17,Hollywood
259251,2020-12-24,77th Street
365975,2020-10-20,Harbor
51252,2020-11-18,Southwest
552663,2020-12-02,Topanga
819566,2020-09-14,Southeast
688628,2020-10-18,Rampart
231312,2020-02-08,Newton
635453,2020-06-25,Rampart
532330,2020-11-22,Wilshire
846757,2020-12-13,Central
475604,2020-11-05,Wilshire
453057,2020-06-27,Wilshire
171553,2020-10-16,N Hollywood
997344,2020-05-15,Rampart
391238,2020-06-20,Harbor
103084,2020-05-26,Newton
49388,2020-09-07,Pacific
566861,2020-12-30,77th Street
671102,2020-02-16,Southeast
670943,2020-11-11,Southwest
109800,2020-02-14,Wilshire
532766,2020-12-10,Pacific
982193,2020-11-23,Foothill
558048,2020-02-24,Harbor
720530,2020-09-28,Wilshire
283922,2020-11-05,Devonshire
536888,2020-07-06,Southeast
432492,2020-01-29,Hollywood
555839,2020-08-25,Newton
626706,2020-04-17,77th Street
817495,2020-04-16,Northeast
51432,2020-05-12,Southwest
543522,2020-09-19,Southeast
278516,2020-09-25,West Valley
140224,2020-10-07,Wilshire
299234,2020-01-09,Topanga
69477,2020-11-29,Pacific
668754,2020-02-12,Southwest
790123,2020-02-01,Newton
850045,2020-04-12,Olympic
622825,2020-03-21,Van Nuys
953000,2020-07-04,Newton
289591,2020-01-20,Newton
202687,2020-08-10,Harbor
39783,2020-10-07,Hollywood
68866,2020-03-15,Wilshire
307496,2020-02-19,Rampart
380341,2020-05-11,Pacific
431132,2020-10-10,Wilshire
122112,2020-02-14,Harbor
378544,2020-03-11,Southeast
246767,2020-01-17,Topanga
418643,2020-05-19,Wilshire
63958,2020-05-07,Southeast
668668,2020-05-17,Pacific
24102,2020-06-15,Van Nuys
467338,2020-08-16,Olympic
760440,2020-03-13,West Valley
87200,2020-09-22,Pacific
684450,2020-11-13,West LA
371743,2020-10-18,Northeast
210981,2020-08-12,Southwest
493771,2020-10-19,Pacific
874747,2020-12-26,Olympic
531709,2020-10-15,Central
96051,2020-08-18,Northeast
954025,2020-12-08,Wilshire
873730,2020-09-06,Rampart
393659,2020-08-16,Southeast
743,2020-06-03,Northeast
216120,2020-08-12,Pacific
241571,2020-04-14,Central
255490,2020-07-31,Van Nuys
918396,2020-05-31,Wilshire
316913,2020-11-23,77th Street
862921,2020-03-02,Harbor
843859,2020-12-24,77th Street
123279,2020-12-07,Harbor
837221,2020-07-16,West Valley
274347,2020-06-09,Devonshire
382823,2020-01-28,Northeast
407909,2020-06-01,Olympic
90397,2020-02-08,Van Nuys
205887,2020-07-04,Olympic
137149,2020-10-21,Newton
725460,2020-06-08,Pacific
765927,2020-06-27,Pacific
906735,2020-05-06,Central
467534,2020-05-30,Pacific
355536,2020-09-06,Devonshire
658511,2020-12-25,Foothill
173436,2020-11-30,Mission
32871,2020-05-16,West LA
280194,2020-07-09,77th Street
440243,2020-01-26,Hollywood
289866,2020-01-18,N Hollywood
644245,2020-09-05,Central
327878,2020-09-24,West LA
131711,2020-02-24,Pacific
477875,2020-06-23,Devonshire
355643,2020-07-16,Central
427607,2020-01-15,Foothill
21129,2020-01-04,Newton
354291,2020-09-30,Pacific
367400,2020-06-05,Hollywood
368047,2020-04-23,Harbor
738311,2020-07-12,Central
629015,2020-10-20,Central
357623,2020-04-06,Hollenbeck
137430,2020-10-27,77th Street
418070,2020-02-22,Central
382483,2020-09-02,Newton
376836,2020-11-15,Van Nuys
611584,2020-11-09,Southwest
45862,2020-05-16,Newton
550043,2020-12-02,Harbor
607802,2020-10-08,Newton
658677,2020-06-09,Hollenbeck
61172,2020-04-05,Southwest
815591,2020-11-22,Newton
229983,2020-10-18,Newton
514046,2020-09-04,Southwest
156102,2020-01-16,Foothill
561347,2020-06-26,Hollenbeck
420475,2020-04-13,West LA
399535,2020-03-14,Van Nuys
396263,2020-02-18,Van Nuys
274932,2020-09-12,Topanga
656722,2020-02-19,Devonshire
228045,2020-12-17,Topanga
580703,2020-06-12,Olympic
101676,2020-05-25,Hollywood
489739,2020-08-07,Pacific
29510,2020-12-01,Topanga
546933,2020-08-13,Pacific
585333,2020-04-23,Topanga
451674,2020-08-04,Topanga
38194,2020-02-27,Hollenbeck
338425,2020-03-31,Hollenbeck
190170,2020-06-06,Southwest
159161,2020-10-13,Topanga
342935,2020-06-20,Hollywood
393486,2020-10-05,Devonshire
109012,2020-10-13,Hollenbeck
850017,2020-10-09,Rampart
63687,2020-04-03,Hollywood
821280,2020-07-03,Pacific
221429,2020-10-20,Pacific
444160,2020-01-01,Newton
802220,2020-12-21,Mission
917136,2020-11-16,Southeast
243956,2020-12-19,Olympic
998215,2020-01-06,77th Street
420282,2020-04-13,Southeast
74961,2020-12-03,West LA
590007,2020-06-03,Olympic
893637,2020-04-06,77th Street
46400,2020-09-12,West LA
260923,2020-11-12,Newton
36734,2020-06-26,Newton
495984,2020-07-03,West Valley
842695,2020-06-06,Hollenbeck
555585,2020-08-13,Van Nuys
286167,2020-09-17,Rampart
544147,2020-12-17,Wilshire
797874,2020-11-13,N Hollywood
615790,2020-08-06,Rampart
23273,2020-05-29,Rampart
690676,2020-07-05,Southeast
75761,2020-12-30,Devonshire
433995,2020-09-03,Newton
792208,2020-09-20,Central
396426,2020-04-21,Wilshire
913722,2020-04-21,N Hollywood
243140,2020-12-04,Hollenbeck
475533,2020-09-09,Foothill
487506,2020-09-06,Central
712542,2020-04-14,Rampart
972488,2020-07-16,Hollywood
271492,2020-04-06,Northeast
493145,2020-06-28,77th Street
959497,2020-12-24,West LA
14910,2020-03-12,Pacific
397189,2020-06-08,Mission
282350,2020-03-19,N Hollywood
509832,2020-12-23,Pacific
966175,2020-02-15,Hollenbeck
465697,2020-01-13,Topanga
12205,2020-09-30,Topanga
223549,2020-03-16,Central
130095,2020-11-05,Foothill
220027,2020-12-11,Newton
683545,2020-06-06,Pacific
401911,2020-09-11,West LA
370548,2020-08-29,Wilshire
228412,2020-03-24,77th Street
846969,2020-08-01,N Hollywood
308784,2020-03-31,Rampart
763553,2020-05-24,Southwest
447124,2020-03-18,Pacific
221638,2020-09-27,Hollenbeck
920256,2020-05-31,Olympic
288514,2020-10-11,Southeast
228597,2020-05-21,Devonshire
446234,2020-05-16,Olympic
609802,2020-09-26,Hollywood
328636,2020-03-02,Harbor
694843,2020-02-07,Hollenbeck
730951,2020-01-03,Pacific
91543,2020-08-01,Rampart
927859,2020-07-05,Hollywood
575260,2020-05-22,Olympic
481433,2020-02-08,77th Street
357171,2020-02-22,Southwest
52910,2020-01-17,Mission
14461,2020-11-02,Van Nuys
304808,2020-05-24,N Hollywood
790637,2020-08-25,Van Nuys
524260,2020-07-25,Wilshire
207093,2020-07-25,Foothill
693015,2020-10-27,West Valley
416944,2020-04-22,Wilshire
848122,2020-04-29,77th Street
918918,2020-02-07,Olympic
641947,2020-02-20,N Hollywood
820475,2020-08-09,Topanga
299525,2020-05-05,Olympic
93906,2020-10-13,Harbor
75938,2020-06-30,Hollenbeck
131251,2020-09-06,Devonshire
645622,2020-09-04,N Hollywood
980857,2020-11-20,Newton
109746,2020-03-04,West LA
634279,2020-06-11,Rampart
599946,2020-04-24,Topanga
467901,2020-11-18,Central
479720,2020-09-16,Harbor
272419,2020-10-16,Olympic
56326,2020-11-02,Mission
121863,2020-06-04,Southeast
637728,2020-05-10,Rampart
164918,2020-09-03,Southeast
358937,2020-06-27,Hollywood
835770,2020-05-26,Hollenbeck
795711,2020-02-23,Newton
903259,2020-02-29,Southeast
57030,2020-07-01,Foothill
34692,2020-11-28,Newton
902018,2020-10-17,Wilshire
773827,2020-10-20,Rampart
94070,2020-08-15,Wilshire
989535,2020-06-23,Hollenbeck
628600,2020-06-28,Rampart
748416,2020-08-16,Southeast
785982,2020-11-24,N Hollywood
306715,2020-10-15,Hollenbeck
56896,2020-08-26,Southeast
741265,2020-10-13,Foothill
27091,2020-06-09,Foothill
39458,2020-01-22,Southwest
154002,2020-08-24,West LA
273887,2020-05-08,Pacific
494083,2020-07-01,Pacific
268358,2020-08-30,Topanga
578677,2020-04-05,Hollywood
1693,2020-04-15,Foothill
177508,2020-06-09,Pacific
299358,2020-05-11,Pacific
979808,2020-04-14,Central
339212,2020-02-15,Hollenbeck
225113,2020-04-28,Olympic
605619,2020-05-11,Pacific
104090,2020-02-23,Pacific
406962,2020-07-08,Pacific
461747,2020-09-10,77th Street
439349,2020-01-22,Hollywood
806330,2020-04-01,Newton
232255,2020-10-31,Mission
837350,2020-03-05,Rampart
745897,2020-03-20,Hollywood
712955,2020-09-19,Olympic
267270,2020-03-23,West Valley
834031,2020-10-29,Harbor
239687,2020-06-28,Newton
554406,2020-12-28,Wilshire
687323,2020-06-07,Newton
305874,2020-03-16,Van Nuys
469778,2020-01-12,77th Street
90133,2020-11-12,Hollenbeck
668665,2020-05-09,Southwest
457110,2020-10-18,Olympic
738319,2020-10-23,Hollywood
490044,2020-09-20,West Valley
134679,2020-10-31,77th Street
97984,2020-05-07,Hollywood
253142,2020-01-21,Harbor
765487,2020-03-03,Devonshire
773036,2020-11-05,Topanga
74173,2020-12-13,Wilshire
965093,2020-03-05,West Valley
960346,2020-11-19,Mission
670205,2020-08-04,Hollywood
102653,2020-02-09,Hollywood
153287,2020-09-26,Newton
263738,2020-06-01,Foothill
255289,2020-02-01,West LA
50940,2020-06-02,Foothill
898459,2020-08-27,Newton
675075,2020-03-21,Southwest
938291,2020-03-16,Central
327937,2020-04-15,Southwest
851980,2020-11-28,N Hollywood
358400,2020-05-10,77th Street
846152,2020-04-09,Newton
767884,2020-02-17,Pacific
229609,2020-03-26,Southwest
286349,2020-09-13,Van Nuys
201799,2020-12-23,Wilshire
259893,2020-04-01,Olympic
113000,2020-08-19,Southwest
837086,2020-07-16,Rampart
831421,2020-07-30,Wilshire
13181,2020-02-03,Rampart
130498,2020-08-26,Topanga
919556,2020-12-18,Van Nuys
337568,2020-12-04,Hollenbeck
196963,2020-06-02,Southwest
46466,2020-08-18,West Valley
644019,2020-09-20,Hollenbeck
390434,2020-12-26,Hollenbeck
222487,2020-01-12,West Valley
312030,2020-06-08,Hollywood
85127,2020-03-31,Central
583441,2020-05-08,N Hollywood
164656,2020-02-26,Wilshire
542267,2020-05-06,West LA
162826,2020-08-23,Newton
434622,2020-10-26,Van Nuys
627753,2020-04-29,Hollywood
159115,2020-08-21,Van Nuys
473389,2020-06-02,Rampart
73555,2020-10-03,Southwest
936834,2020-07-04,Hollywood
841930,2020-06-08,Devonshire
422836,2020-12-19,Pacific
106999,2020-10-15,Rampart
521120,2020-04-29,Southwest
130925,2020-10-11,Hollenbeck
847981,2020-09-28,West Valley
653764,2020-05-13,Hollenbeck
478317,2020-05-19,West LA
650239,2020-10-16,Rampart
558895,2020-01-31,Wilshire
392272,2020-05-10,N Hollywood
241579,2020-11-12,Central
313647,2020-05-20,Harbor
873173,2020-08-03,Hollenbeck
22793,2020-11-01,Topanga
466445,2020-01-24,Olympic
694560,2020-12-30,Southeast
3029,2020-06-03,Devonshire
784657,2020-02-07,Hollenbeck
822172,2020-05-25,West LA
825556,2020-02-23,Foothill
277582,2020-12-11,Northeast
721964,2020-05-31,Topanga
204839,2020-07-20,Hollenbeck
494233,2020-09-08,Central
842838,2020-03-13,Olympic
436663,2020-01-31,Foothill
115870,2020-02-14,Olympic
430921,2020-11-25,Hollywood
244536,2020-01-29,Southeast
431826,2020-10-14,West LA
956719,2020-05-23,Foothill
243797,2020-12-21,Southwest
784107,2020-02-05,Van Nuys
69861,2020-03-01,Central
355372,2020-08-15,Southwest
577428,2020-04-13,Wilshire
96614,2020-10-24,Rampart
834079,2020-11-04,Southwest
60269,2020-03-29,Northeast
705927,2020-01-23,Foothill
524648,2020-03-18,Southeast
711681,2020-02-18,Newton
138692,2020-04-08,Olympic
341105,2020-09-15,Central
109433,2020-04-11,Central
775824,2020-02-28,Harbor
977832,2020-10-08,Harbor
242380,2020-12-22,Foothill
211797,2020-01-07,West Valley
762187,2020-06-16,Central
125630,2020-12-15,Hollenbeck
687069,2020-04-20,Mission
914579,2020-09-19,Central
373091,2020-05-14,Olympic
770098,2020-02-17,Devonshire
993728,2020-03-09,Olympic
82407,2020-07-20,Rampart
679541,2020-10-22,West Valley
885727,2020-09-02,Hollenbeck
6770,2020-04-24,Central
984864,2020-12-25,West Valley
534885,2020-10-08,77th Street
433140,2020-01-18,Central
499278,2020-05-21,West LA
123829,2020-12-13,Southwest
208988,2020-10-31,Rampart
491828,2020-07-22,Newton
560049,2020-03-16,Central
453633,2020-07-23,Olympic
528974,2020-03-22,Van Nuys
57127,2020-06-14,Wilshire
445466,2020-03-09,Rampart
699450,2020-10-18,West LA
110429,2020-02-04,Hollywood
7071,2020-10-14,N Hollywood
604758,2020-05-21,Rampart
272198,2020-09-04,Wilshire
572700,2020-07-15,Southwest
108709,2020-08-07,Foothill
266403,2020-10-19,Central
452245,2020-07-09,West LA
315168,2020-09-29,Devonshire
787446,2020-12-19,West LA
647654,2020-01-11,Southeast
625067,2020-01-29,Central
757826,2020-10-05,Wilshire
235119,2020-04-23,Southeast
574354,2020-08-07,Rampart
506323,2020-06-04,West Valley
973134,2020-08-05,Pacific
985159,2020-01-13,N Hollywood
929171,2020-04-11,Wilshire
713543,2020-12-04,Newton
354094,2020-03-06,Pacific
244507,2020-11-23,Southeast
968343,2020-06-10,Olympic
509360,2020-03-23,West Valley
343884,2020-10-05,Newton
822467,2020-04-07,Central
814985,2020-01-14,Foothill
795611,2020-06-10,Wilshire
947014,2020-05-29,Olympic
328433,2020-05-23,Rampart
269809,2020-09-13,West Valley
495092,2020-11-14,West LA
824083,2020-07-10,Southeast
142689,2020-04-29,Rampart
979004,2020-06-16,N Hollywood
370652,2020-05-24,Foothill
369937,2020-05-22,Northeast
120235,2020-09-21,Van Nuys
742812,2020-10-19,Foothill
216422,2020-09-10,West LA
424077,2020-04-26,Northeast
15703,2020-09-29,Olympic
494999,2020-09-08,Foothill
456465,2020-12-13,Foothill
49782,2020-06-28,Van Nuys
9943,2020-11-11,Olympic
95297,2020-09-23,77th Street
109492,2020-04-06,Newton
171633,2020-02-19,N Hollywood
13646,2020-03-15,Northeast
426546,2020-09-12,Newton
527993,2020-11-13,Van Nuys
599570,2020-01-10,Foothill
837362,2020-06-12,West LA
540539,2020-10-12,West LA
322944,2020-12-25,Southwest
303047,2020-01-07,Harbor
311982,2020-01-07,Olympic
168409,2020-01-02,N Hollywood
267959,2020-09-21,77th Street
202934,2020-07-10,Rampart
33949,2020-11-28,Rampart
414206,2020-01-20,Hollywood
58484,2020-05-05,Hollenbeck
287353,2020-11-10,Southeast
141739,2020-05-24,77th Street
131930,2020-12-01,Central
620511,2020-04-05,Southwest
226060,2020-04-06,Hollywood
765022,2020-12-15,West LA
595509,2020-01-20,Hollenbeck
632644,2020-09-20,Hollenbeck
441332,2020-11-19,Mission
360697,2020-01-24,Southeast
191452,2020-07-19,Wilshire
955005,2020-07-02,Van Nuys
71219,2020-03-24,Central
29145,2020-11-09,Hollenbeck
855924,2020-12-24,Harbor
603189,2020-11-26,77th Street
424348,2020-02-01,Southwest
178857,2020-02-16,Southwest
502202,2020-04-11,Southeast
253212,2020-10-22,N Hollywood
707752,2020-07-22,Hollywood
681110,2020-10-15,Mission
420297,2020-04-13,Central
33943,2020-10-31,Devonshire
730766,2020-09-14,Devonshire
689260,2020-10-21,Southwest
58156,2020-03-10,Central
485021,2020-05-10,Devonshire
921071,2020-03-12,Hollenbeck
444988,2020-07-01,West LA
256960,2020-04-26,Wilshire
232981,2020-09-13,Harbor
123731,2020-09-24,77th Street
534872,2020-10-07,Pacific
740026,2020-05-26,Newton
155749,2020-04-26,Northeast
675892,2020-07-02,Topanga
625218,2020-02-02,Topanga
51194,2020-06-08,Southwest
115190,2020-01-15,Southwest
21897,2020-03-11,Mission
526803,2020-02-14,Van Nuys
326046,2020-05-30,Foothill
94785,2020-10-12,Harbor
373612,2020-07-07,Harbor
607410,2020-05-08,Foothill
436798,2020-10-17,Hollywood
213421,2020-11-27,Hollenbeck
923989,2020-06-21,Southeast
559436,2020-02-11,Hollenbeck
583047,2020-12-23,Devonshire
351621,2020-01-26,Rampart
963499,2020-02-17,Southeast
204682,2020-10-29,Hollenbeck
473300,2020-03-16,77th Street
547557,2020-06-03,West LA
368550,2020-06-27,Hollenbeck
985841,2020-05-13,Topanga
707725,2020-04-21,Harbor
51724,2020-01-09,Hollenbeck
569059,2020-11-30,West LA
602915,2020-08-21,Hollywood
813764,2020-08-14,Foothill
265088,2020-12-05,Rampart
848763,2020-03-02,Pacific
272688,2020-12-25,Harbor
439134,2020-04-30,Newton
976208,2020-07-27,Southwest
807600,2020-08-12,Newton
12249,2020-05-05,Olympic
839801,2020-12-12,Hollywood
828725,2020-10-02,West LA
973604,2020-12-04,Foothill
277284,2020-12-27,Wilshire
848665,2020-02-13,Hollywood
61165,2020-10-29,N Hollywood
759264,2020-11-18,Newton
595060,2020-06-11,Mission
669413,2020-11-07,Southwest
699617,2020-01-21,Northeast
173032,2020-03-16,Pacific
66648,2020-04-24,Southeast
425927,2020-08-03,West Valley
752413,2020-03-03,Central
909048,2020-07-06,Hollenbeck
905708,2020-11-01,Newton
747843,2020-06-17,Southwest
370790,2020-08-05,Central
755872,2020-04-20,Hollenbeck
930216,2020-12-19,West Valley
91837,2020-09-27,Pacific
223114,2020-11-15,Newton
344292,2020-08-22,Hollywood
594673,2020-01-05,Olympic
683037,2020-01-18,Southwest
903121,2020-01-28,Southeast
477129,2020-10-20,Mission
507358,2020-02-03,Newton
872574,2020-12-08,77th Street
20572,2020-05-20,Wilshire
430325,2020-01-19,Topanga
408472,2020-07-11,Newton
676561,2020-03-24,Olympic
920825,2020-01-22,Southeast
889960,2020-09-22,Hollenbeck
283850,2020-10-27,Southeast
262867,2020-01-25,West LA
105851,2020-01-25,Harbor
154920,2020-08-10,Hollywood
198546,2020-10-29,Wilshire
497617,2020-12-14,Wilshire
434964,2020-10-05,Northeast
783930,2020-12-27,Foothill
910675,2020-05-22,77th Street
195857,2020-08-21,Hollenbeck
338444,2020-11-08,Wilshire
17473,2020-03-18,Southeast
290117,2020-03-20,Northeast
511895,2020-12-16,Foothill
164083,2020-12-01,Hollywood
932849,2020-06-25,Olympic
749351,2020-11-17,West Valley
632488,2020-08-27,Hollenbeck
549875,2020-05-09,Hollywood
225976,2020-08-12,Olympic
433619,2020-05-01,Southwest
816596,2020-04-04,Southwest
75109,2020-08-07,Newton
846424,2020-07-18,77th Street
21733,2020-08-17,77th Street
98588,2020-09-02,Southwest
157335,2020-07-10,N Hollywood
528685,2020-11-05,77th Street
752947,2020-06-07,Topanga
314785,2020-08-11,Wilshire
555680,2020-08-21,Pacific
283753,2020-01-07,Pacific
28856,2020-12-16,77th Street
30380,2020-11-19,Foothill
891353,2020-07-24,Wilshire
794288,2020-07-30,Harbor
683347,2020-02-06,Harbor
128486,2020-05-20,Hollenbeck
612831,2020-10-27,Rampart
577553,2020-01-27,Foothill
138205,2020-06-08,Hollywood
141727,2020-09-24,Hollenbeck
332627,2020-08-10,Foothill
561627,2020-04-30,77th Street
110804,2020-12-27,Van Nuys
572482,2020-02-27,N Hollywood
697996,2020-06-30,Harbor
91709,2020-12-26,Central
805856,2020-12-30,Southeast
224333,2020-08-02,Van Nuys
739124,2020-04-03,West LA
139412,2020-08-03,Southeast
697596,2020-08-18,Olympic
497217,2020-11-28,West Valley
800759,2020-06-21,Foothill
202154,2020-03-01,Central
302837,2020-09-17,Northeast
260561,2020-05-08,Central
146956,2020-12-09,Rampart
219406,2020-04-19,Wilshire
208072,2020-01-10,Hollywood
180539,2020-09-23,Hollenbeck
276802,2020-09-11,Southwest
309302,2020-04-18,Olympic
234525,2020-06-11,Southwest
137360,2020-03-02,Hollenbeck
621053,2020-12-09,Devonshire
898896,2020-07-09,Rampart
280191,2020-01-12,Pacific
556000,2020-11-01,Topanga
146352,2020-09-16,West Valley
426760,2020-01-21,N Hollywood
143566,2020-07-22,Rampart
761667,2020-10-17,Topanga
780179,2020-04-04,Olympic
182961,2020-11-02,Rampart
139468,2020-03-11,Hollywood
228008,2020-06-14,Harbor
699731,2020-10-31,Van Nuys
553892,2020-09-10,Central
549265,2020-07-13,Newton
155856,2020-07-20,Northeast
313905,2020-06-17,Pacific
828837,2020-09-25,West LA
351024,2020-09-04,Rampart
266040,2020-10-27,Central
946096,2020-10-18,West LA
960480,2020-09-26,Hollywood
356591,2020-08-02,Mission
544381,2020-08-20,Wilshire
353027,2020-03-30,77th Street
883689,2020-03-23,77th Street
916419,2020-12-19,Topanga
283995,2020-01-28,Harbor
297335,2020-10-20,Southwest
199771,2020-10-02,Wilshire
504330,2020-07-20,Southeast
132509,2020-08-29,Olympic
590282,2020-03-29,Pacific
841903,2020-07-28,Van Nuys
463350,2020-06-06,Hollywood
974673,2020-12-08,Pacific
447882,2020-09-11,Hollenbeck
503984,2020-10-07,Pacific
787747,2020-01-01,Pacific
372628,2020-01-09,Southwest
943143,2020-06-27,Newton
209013,2020-12-07,Central
901713,2020-01-29,N Hollywood
783802,2020-09-15,Southwest
123812,2020-10-07,Harbor
419500,2020-11-23,Hollenbeck
869152,2020-07-24,Olympic
59674,2020-06-22,Northeast
541877,2020-09-26,Harbor
700070,2020-09-14,Wilshire
261497,2020-10-30,West LA
272377,2020-10-07,Southwest
135680,2020-07-27,Northeast
552207,2020-03-16,77th Street
395282,2020-12-15,Devonshire
666461,2020-08-06,Southwest
471030,2020-09-24,Hollywood
296383,2020-10-11,Hollywood
565212,2020-07-23,Rampart
120390,2020-06-23,Hollenbeck
207005,2020-07-27,Rampart
988035,2020-07-10,Wilshire
269148,2020-11-13,77th Street
236788,2020-06-20,Southwest
318015,2020-07-24,Rampart
88845,2020-08-20,Pacific
8856,2020-09-06,Devonshire
330370,2020-09-21,N Hollywood
919313,2020-01-11,Southwest
536838,2020-01-02,Newton
661805,2020-11-27,77th Street
938133,2020-09-11,Pacific
839240,2020-08-02,Devonshire
429502,2020-10-15,Topanga
451944,2020-06-22,Foothill
118561,2020-08-18,Central
351,2020-04-29,Central
444430,2020-04-30,Pacific
921687,2020-08-15,77th Street
408746,2020-10-31,Van Nuys
426337,2020-09-01,Wilshire
222454,2020-10-05,Hollywood
75748,2020-10-05,Southwest
370936,2020-07-01,Southwest
990394,2020-02-13,Olympic
154336,2020-01-29,77th Street
148927,2020-11-21,Pacific
813754,2020-01-19,Van Nuys
798320,2020-01-28,Mission
729215,2020-11-08,77th Street
570778,2020-02-14,Olympic
11062,2020-07-20,Topanga
429277,2020-04-28,77th Street
191844,2020-06-28,N Hollywood
614404,2020-07-21,Southwest
704537,2020-02-28,Van Nuys
713403,2020-04-18,Harbor
817125,2020-10-05,Wilshire
