customer_id,event_date,payment_value,rating
962573,2020-09-23,561,3.5
934221,2020-12-22,625,4.4
426337,2020-12-20,540,3.0
91837,2020-10-28,543,3.3
343461,2020-11-18,471,4.8
612831,2020-10-27,449,3.4
931521,2020-12-29,530,2.0
275063,2020-11-02,443,3.9
789443,2020-09-12,487,2.7
344098,2020-10-14,545,3.5
958028,2020-11-29,558,1.0
987169,2020-09-20,441,3.5
805289,2020-12-21,519,4.6
507417,2020-08-05,409,2.4
850676,2020-12-18,387,3.4
328483,2020-11-19,449,5.0
396111,2020-09-19,452,3.8
290027,2020-09-23,512,3.8
696352,2020-12-22,538,3.1
917974,2020-12-18,517,3.6
117373,2020-12-06,532,1.5
277284,2020-12-27,524,3.0
352334,2020-09-02,506,2.8
211655,2020-10-24,510,3.6
692315,2020-12-04,496,3.8
450095,2020-02-26,440,2.8
565584,2020-03-11,544,1.8
80240,2020-11-04,478,4.0
864327,2020-10-23,468,1.0
727635,2020-12-22,460,2.5
575260,2020-09-06,510,4.1
274481,2020-10-28,541,1.3
21461,2020-09-08,418,3.3
602915,2020-12-13,498,3.4
821984,2020-12-16,550,1.9
549888,2020-09-26,505,4.6
812552,2020-11-03,525,2.6
657770,2020-10-24,518,3.8
320228,2020-12-29,483,2.8
467826,2020-06-13,526,2.2
986522,2020-11-30,538,4.4
259893,2020-06-07,508,2.3
766791,2020-08-25,466,3.8
64453,2020-06-28,465,2.6
56027,2020-02-06,439,1.5
486553,2020-12-29,538,2.8
668232,2020-12-23,407,3.3
753440,2020-08-11,455,4.0
896934,2020-11-20,461,3.2
999657,2020-12-17,492,3.6
632000,2020-07-09,500,2.6
379955,2020-11-17,486,3.5
794565,2020-10-14,542,5.0
572163,2020-10-04,448,3.0
887774,2020-05-25,535,3.8
1656,2020-11-24,593,2.2
61291,2020-09-06,467,3.9
766359,2020-10-31,531,3.4
973118,2020-10-23,387,1.4
418070,2020-08-05,503,1.3
996277,2020-12-16,499,2.4
976984,2020-06-09,508,4.7
714975,2020-10-16,505,4.9
263539,2020-06-26,452,1.6
582615,2020-12-27,467,2.0
380341,2020-12-22,493,3.3
28735,2020-09-28,439,2.6
799472,2020-11-20,557,1.8
692315,2020-08-14,414,1.8
466445,2020-04-29,383,3.0
603649,2020-10-04,497,1.0
680641,2020-04-13,422,4.1
753901,2020-08-13,525,3.4
213703,2020-06-10,481,4.0
221638,2020-11-03,442,4.8
155512,2020-11-25,580,4.1
534891,2020-05-15,466,3.7
659935,2020-11-23,463,3.6
660513,2020-10-07,565,4.4
78315,2020-05-17,494,2.2
68482,2020-05-20,515,3.3
515655,2020-10-24,540,1.9
684188,2020-12-15,584,1.0
494208,2020-10-30,520,1.2
753901,2020-11-11,575,2.8
632488,2020-10-29,537,3.4
453549,2020-11-19,589,2.5
527153,2020-12-04,476,4.8
629814,2020-09-10,499,3.3
935716,2020-11-20,501,2.8
101232,2020-06-30,425,5.0
278132,2020-02-23,459,1.3
888223,2020-11-09,490,1.8
247076,2020-11-20,558,2.1
147138,2020-12-07,547,2.7
793222,2020-12-09,520,3.6
589110,2020-09-13,502,3.4
955573,2020-03-07,517,5.0
467826,2020-07-23,418,3.2
978443,2020-11-26,597,4.9
635702,2020-06-27,510,2.2
946696,2020-11-25,438,2.9
155512,2020-12-25,483,2.8
426337,2020-12-18,540,5.0
7786,2020-07-10,527,4.8
799472,2020-10-23,569,3.0
278142,2020-12-18,632,4.0
249158,2020-12-25,503,3.4
151253,2020-03-27,455,4.8
900586,2020-06-22,451,1.1
931702,2020-07-16,496,3.8
339416,2020-04-09,527,3.7
66180,2020-11-23,499,1.9
550361,2020-06-16,563,4.0
972435,2020-11-21,626,3.1
491828,2020-08-26,501,4.0
95309,2020-05-24,530,3.8
909051,2020-05-25,566,2.5
594455,2020-08-20,474,1.7
741068,2020-10-12,464,4.0
467901,2020-12-28,564,2.9
736284,2020-06-21,571,3.1
36107,2020-10-09,497,2.0
12275,2020-12-22,440,2.5
698223,2020-07-15,483,2.8
550088,2020-10-31,543,5.0
91826,2020-06-29,532,2.9
672757,2020-11-16,606,3.4
592134,2020-05-18,546,1.8
404975,2020-10-03,528,3.0
822870,2020-10-18,442,1.7
975179,2020-12-22,546,1.7
940856,2020-09-21,424,2.5
142689,2020-10-28,531,3.9
948540,2020-12-04,533,2.8
607837,2020-11-21,537,1.7
920262,2020-11-19,373,1.4
637071,2020-05-24,422,4.9
235652,2020-10-04,461,4.5
124917,2020-07-10,545,3.9
293353,2020-06-22,494,3.5
291268,2020-07-25,538,3.0
68866,2020-11-01,402,3.5
294324,2020-11-13,466,2.2
53206,2020-02-15,568,3.8
351398,2020-09-25,495,1.8
895522,2020-09-14,487,3.1
226007,2020-11-13,520,2.7
560677,2020-04-22,561,2.4
696352,2020-11-26,442,3.5
296383,2020-11-30,594,3.4
182961,2020-12-12,536,3.4
481799,2020-08-15,483,3.8
247559,2020-12-23,469,1.8
940856,2020-09-07,427,1.7
201759,2020-08-08,468,5.0
406207,2020-11-08,575,2.9
753627,2020-08-08,518,4.2
491828,2020-10-13,526,1.8
405554,2020-09-28,680,3.9
546634,2020-12-27,544,1.9
693412,2020-11-14,508,2.9
613585,2020-12-19,431,3.0
5245,2020-12-28,503,1.5
351024,2020-12-30,486,3.2
952604,2020-11-23,481,4.5
217313,2020-04-13,424,3.0
544147,2020-12-25,537,3.1
887155,2020-12-10,456,3.0
920097,2020-11-04,576,4.4
685338,2020-11-03,463,4.3
693114,2020-11-28,466,2.9
477641,2020-10-13,467,1.0
720348,2020-11-15,469,3.3
919463,2020-12-14,552,2.1
190584,2020-10-05,549,1.5
880748,2020-12-27,437,2.2
848353,2020-08-30,512,4.4
758116,2020-06-06,556,4.8
965511,2020-12-11,558,4.5
569716,2020-05-08,465,2.0
143242,2020-08-22,549,4.2
494208,2020-09-22,495,4.3
857068,2020-10-22,537,3.8
541279,2020-09-23,557,3.0
776998,2020-08-14,469,2.6
904772,2020-09-23,468,4.0
642510,2020-12-19,490,1.8
213595,2020-07-25,521,4.4
971991,2020-02-22,610,1.1
536954,2020-09-22,474,2.7
671308,2020-12-14,481,2.1
61764,2020-06-27,467,2.8
792208,2020-11-14,505,1.6
143590,2020-07-28,481,2.4
879118,2020-01-05,496,3.1
881784,2020-12-13,440,2.9
863013,2020-07-11,458,3.1
966696,2020-11-26,558,2.7
363892,2020-09-12,464,3.7
370400,2020-09-23,449,3.3
593524,2020-08-31,477,4.2
471936,2020-12-15,446,1.0
170375,2020-12-01,495,2.7
100592,2020-12-20,488,3.8
332173,2020-12-15,546,1.5
249058,2020-12-06,481,3.3
501368,2020-05-03,461,3.8
571482,2020-10-20,488,2.9
955774,2020-05-07,484,2.3
160879,2020-09-20,530,2.9
990999,2020-06-04,546,1.1
480961,2020-03-04,490,2.4
853438,2020-09-25,584,2.8
938133,2020-12-11,519,2.3
494208,2020-06-15,459,3.1
310325,2020-09-22,529,2.9
929581,2020-09-29,495,4.6
227041,2020-10-16,427,2.2
420297,2020-08-14,460,2.8
48832,2020-09-26,526,3.1
523512,2020-12-05,468,4.1
901791,2020-11-19,521,1.0
388696,2020-05-13,478,3.3
314785,2020-10-20,446,2.9
491828,2020-09-08,424,4.6
791228,2020-12-21,450,2.7
143273,2020-06-16,393,3.1
614166,2020-09-19,441,2.0
235688,2020-11-19,560,3.3
659935,2020-09-30,475,3.2
847756,2020-12-30,441,3.3
764400,2020-07-10,456,2.7
556747,2020-11-25,540,3.0
234707,2020-12-09,429,2.6
595393,2020-10-15,466,1.0
572777,2020-10-18,584,2.1
52389,2020-10-31,587,2.9
8732,2020-08-12,479,4.5
127965,2020-12-14,428,3.7
679057,2020-08-18,502,4.0
982273,2020-12-23,467,1.0
143590,2020-08-21,560,4.5
187489,2020-09-01,497,2.8
539174,2020-05-15,522,3.2
590007,2020-06-11,536,2.3
207005,2020-10-27,485,4.2
188873,2020-12-21,558,1.9
285045,2020-07-03,515,2.9
159230,2020-09-03,537,1.0
874747,2020-12-26,505,2.8
354094,2020-12-05,505,4.4
525259,2020-05-04,409,1.8
947794,2020-12-20,492,2.1
217545,2020-07-25,500,3.6
695713,2020-10-16,487,3.2
123029,2020-12-23,571,4.3
697987,2020-12-01,423,2.4
653764,2020-08-09,603,2.6
694843,2020-02-27,485,3.4
495047,2020-12-29,468,2.8
355699,2020-05-06,591,4.2
882128,2020-08-31,568,3.0
833895,2020-07-07,442,2.9
133608,2020-11-25,427,3.2
618492,2020-10-16,499,1.0
902279,2020-12-23,545,3.7
790686,2020-05-05,470,3.3
937141,2020-12-21,507,3.2
139753,2020-12-06,463,3.5
193821,2020-12-30,440,2.1
228043,2020-11-23,464,3.0
165806,2020-10-22,482,1.9
332173,2020-08-18,442,3.7
948793,2020-10-27,526,5.0
50264,2020-12-12,551,2.2
343884,2020-11-30,474,3.1
578229,2020-12-29,501,3.9
355699,2020-06-11,520,3.3
948540,2020-12-18,435,4.0
453129,2020-12-03,602,2.2
872219,2020-11-26,460,4.6
105391,2020-12-05,476,2.4
504725,2020-08-26,550,3.5
899777,2020-11-13,487,5.0
607143,2020-12-17,489,2.9
805289,2020-12-20,450,2.1
67666,2020-10-04,533,1.7
98461,2020-08-13,476,2.8
61692,2020-11-18,546,4.9
328918,2020-10-13,533,3.3
224997,2020-12-16,529,4.5
314825,2020-09-08,485,3.2
799511,2020-09-20,545,4.3
814019,2020-12-29,474,4.0
691479,2020-10-20,481,3.4
542698,2020-12-23,531,3.7
611216,2020-07-23,475,1.1
136761,2020-11-27,461,3.5
525259,2020-12-10,568,3.7
100529,2020-12-17,469,4.0
685338,2020-08-20,590,1.2
796124,2020-07-29,464,2.6
408996,2020-11-05,515,4.7
638174,2020-12-07,478,1.9
956094,2020-11-21,468,3.2
698223,2020-06-22,576,3.3
341087,2020-04-14,506,4.1
380341,2020-09-11,511,2.9
823905,2020-12-04,545,4.8
411483,2020-12-20,509,2.7
998467,2020-10-26,441,4.4
229177,2020-11-21,471,5.0
773827,2020-11-27,506,4.3
780180,2020-11-28,496,4.0
194890,2020-08-09,554,3.2
628600,2020-11-28,445,2.2
878813,2020-12-29,559,5.0
80240,2020-11-19,492,4.8
791160,2020-11-02,397,2.6
696352,2020-12-24,474,2.9
554243,2020-08-24,491,2.9
109800,2020-03-14,499,3.8
809171,2020-10-11,537,2.2
893441,2020-08-26,377,2.3
607328,2020-12-24,501,3.3
980857,2020-12-08,505,2.8
205659,2020-12-21,433,4.5
320228,2020-09-02,477,2.1
138692,2020-04-16,505,3.0
69477,2020-12-06,530,2.6
955311,2020-08-10,528,2.7
762187,2020-10-25,460,5.0
92000,2020-12-30,432,3.0
986747,2020-12-08,480,3.6
495047,2020-12-29,503,2.6
574671,2020-12-04,470,2.9
35993,2020-06-10,464,2.2
552415,2020-10-03,464,2.8
178962,2020-10-01,525,2.5
908893,2020-12-12,483,3.4
177508,2020-08-15,557,3.0
746566,2020-08-19,507,2.0
625781,2020-11-08,423,5.0
388696,2020-03-07,496,4.6
738450,2020-11-25,491,2.2
955869,2020-12-27,548,2.8
835089,2020-08-05,504,3.0
998797,2020-08-31,577,1.9
149219,2020-11-11,497,1.5
952732,2020-10-09,542,3.5
470594,2020-11-29,516,3.4
363003,2020-12-12,541,4.1
623815,2020-11-21,445,2.9
778158,2020-12-08,539,2.8
413825,2020-04-25,512,3.2
941375,2020-10-29,517,4.2
576599,2020-07-23,538,2.4
350944,2020-11-13,570,3.1
800323,2020-05-08,463,5.0
199744,2020-09-02,447,2.9
883496,2020-09-28,566,3.8
940330,2020-11-26,602,4.7
314785,2020-09-11,517,2.8
387035,2020-11-12,498,3.3
923883,2020-12-13,453,3.4
947014,2020-12-14,514,5.0
751740,2020-12-30,449,3.2
77404,2020-06-03,445,2.8
325899,2020-05-26,472,2.2
70670,2020-12-13,460,4.1
208054,2020-09-09,501,2.2
930526,2020-12-29,493,3.0
638677,2020-12-22,579,2.1
13181,2020-11-29,437,2.4
396426,2020-07-24,549,2.3
85564,2020-06-03,541,3.0
806330,2020-04-30,511,3.5
328433,2020-12-13,532,1.7
269587,2020-08-10,483,3.1
429972,2020-12-13,389,1.0
449440,2020-02-12,487,3.3
965511,2020-12-20,484,2.5
888223,2020-06-07,583,3.9
739659,2020-10-03,468,3.5
56881,2020-12-28,487,5.0
588101,2020-12-02,615,2.7
618492,2020-11-01,408,3.9
593524,2020-08-02,529,2.5
380345,2020-10-19,499,2.8
21129,2020-11-23,537,3.6
195857,2020-12-08,471,3.4
862547,2020-10-13,511,4.7
583077,2020-12-03,477,2.6
689727,2020-11-05,483,2.3
221429,2020-12-02,428,4.4
435161,2020-10-25,506,2.3
208054,2020-09-20,531,3.8
6734,2020-08-25,518,2.1
826360,2020-10-21,504,2.3
313959,2020-12-27,470,1.5
975383,2020-11-08,524,2.4
590007,2020-09-29,501,2.3
540430,2020-12-10,443,3.1
979957,2020-08-19,463,2.6
938133,2020-12-03,547,3.9
509832,2020-12-30,426,1.9
950269,2020-06-26,471,3.2
219265,2020-06-13,535,2.0
688142,2020-07-13,479,3.0
592417,2020-12-17,498,3.8
66142,2020-09-10,552,3.5
92681,2020-11-21,484,2.2
93523,2020-07-26,528,1.9
763038,2020-03-24,678,2.8
218573,2020-12-29,421,3.2
228419,2020-08-27,542,1.9
234379,2020-08-24,481,2.8
638677,2020-08-22,392,4.9
56415,2020-08-14,535,2.6
901621,2020-08-26,441,3.9
853438,2020-12-23,477,3.0
202076,2020-02-15,518,4.2
332173,2020-06-13,480,1.1
339149,2020-05-26,526,2.4
844084,2020-07-10,524,1.3
938133,2020-11-12,422,1.4
131930,2020-12-10,498,2.2
16004,2020-09-16,487,3.2
873651,2020-10-28,527,3.3
450095,2020-03-13,447,2.5
101609,2020-04-19,473,2.7
539707,2020-12-20,576,4.2
431213,2020-12-26,528,1.5
39550,2020-08-19,485,2.4
385117,2020-12-24,559,2.7
110208,2020-12-20,542,3.0
739440,2020-04-26,426,2.4
527153,2020-12-30,559,3.0
929904,2020-10-15,540,3.9
873173,2020-12-19,553,3.4
971293,2020-04-19,562,3.0
112329,2020-10-15,577,3.2
668668,2020-07-07,560,3.0
344098,2020-09-09,460,2.7
446234,2020-12-20,569,3.0
619715,2020-11-14,470,4.1
56580,2020-12-25,559,4.7
929365,2020-07-18,510,2.5
69432,2020-07-25,473,3.2
400699,2020-11-21,442,1.0
559436,2020-10-23,505,4.6
901791,2020-11-18,531,3.5
391670,2020-11-30,446,4.7
653379,2020-11-03,584,1.5
555470,2020-10-24,555,3.0
475604,2020-12-02,431,3.2
320515,2020-11-28,546,1.2
966175,2020-05-06,456,5.0
84242,2020-08-26,537,3.0
211795,2020-10-14,477,3.2
288978,2020-09-02,442,4.0
677151,2020-08-22,464,2.3
470594,2020-11-17,500,3.1
909048,2020-11-04,431,3.7
120917,2020-07-10,535,4.5
29145,2020-12-25,478,2.9
482576,2020-09-18,588,2.7
532403,2020-11-27,507,3.7
532330,2020-12-10,474,4.6
551986,2020-10-22,536,2.1
582615,2020-11-11,538,3.9
778158,2020-10-23,583,2.9
287164,2020-12-25,484,3.1
6734,2020-07-12,453,1.1
40780,2020-12-02,512,4.3
57890,2020-11-30,468,3.7
101589,2020-10-07,548,3.2
940856,2020-05-05,496,2.7
954025,2020-12-13,547,1.7
450095,2020-06-30,506,1.9
352223,2020-12-08,499,2.7
971991,2020-05-23,478,3.1
366886,2020-12-20,569,2.3
765229,2020-05-20,512,2.7
199852,2020-07-11,462,3.3
931702,2020-07-22,624,4.5
492213,2020-12-26,525,3.0
767884,2020-12-30,521,2.3
563629,2020-10-03,487,2.9
102653,2020-10-02,523,2.3
410485,2020-11-05,502,3.8
488881,2020-12-22,581,2.6
331817,2020-04-02,447,3.1
328433,2020-05-23,475,4.4
143757,2020-12-13,524,3.4
227804,2020-03-28,501,3.2
814019,2020-12-29,533,2.8
918396,2020-08-31,553,2.4
109566,2020-12-04,558,4.3
333008,2020-09-08,474,2.2
27829,2020-05-25,459,3.6
815591,2020-12-04,554,3.4
217545,2020-09-14,450,3.8
158980,2020-12-19,533,2.5
20285,2020-12-05,495,4.4
55679,2020-11-20,598,3.7
404943,2020-12-18,501,2.8
596939,2020-07-16,461,2.6
916170,2020-08-17,564,2.8
893218,2020-03-26,489,3.4
554414,2020-12-01,497,2.5
846152,2020-04-16,508,4.3
285172,2020-10-03,524,2.5
764276,2020-12-21,476,3.0
124917,2020-12-29,548,3.3
115324,2020-08-29,504,3.0
544697,2020-12-20,505,3.3
812552,2020-09-07,439,3.8
164656,2020-07-08,519,2.4
848353,2020-08-04,463,2.9
64453,2020-07-05,548,3.3
328918,2020-10-17,533,3.4
51457,2020-06-30,501,4.6
257351,2020-12-05,527,3.5
607837,2020-12-29,405,3.0
75395,2020-12-20,469,1.3
453057,2020-08-17,597,2.8
603783,2020-11-13,560,1.9
299525,2020-07-29,504,2.5
296779,2020-11-18,480,2.4
514078,2020-12-18,480,3.2
21195,2020-11-05,447,2.5
296383,2020-11-27,461,3.8
920256,2020-12-15,411,4.4
166714,2020-06-07,454,3.7
856088,2020-08-19,476,4.4
327109,2020-11-10,488,3.0
267908,2020-05-13,490,3.4
541279,2020-05-02,528,1.9
622238,2020-12-17,472,2.6
213865,2020-11-04,475,3.4
145261,2020-12-11,574,3.0
367133,2020-11-15,537,2.2
997076,2020-09-14,492,4.1
46088,2020-08-19,569,3.6
292402,2020-05-07,568,2.4
406207,2020-06-23,415,3.8
875387,2020-12-09,444,4.0
312918,2020-07-09,564,2.7
530366,2020-12-14,496,2.8
768346,2020-08-16,415,2.5
583077,2020-12-01,493,3.5
936378,2020-07-14,410,2.2
288419,2020-08-03,503,3.1
205914,2020-08-28,578,2.3
420445,2020-12-07,531,3.9
989681,2020-11-05,470,5.0
547740,2020-11-13,589,4.1
385516,2020-05-06,552,2.5
483561,2020-12-22,521,4.5
630557,2020-02-12,580,2.4
968595,2020-12-20,481,2.6
354291,2020-11-21,510,3.5
754558,2020-12-17,487,2.3
741068,2020-06-24,502,4.4
657770,2020-03-25,503,2.1
485209,2020-12-28,537,2.3
883496,2020-08-13,374,2.2
432490,2020-05-08,533,2.5
615680,2020-10-24,449,3.1
275063,2020-12-25,317,1.8
58484,2020-08-23,549,3.1
253488,2020-05-07,448,3.1
527153,2020-12-28,429,1.9
794835,2020-11-15,465,2.8
130925,2020-11-08,474,3.3
302779,2020-05-28,487,4.0
851095,2020-12-29,498,3.8
599646,2020-11-22,481,1.4
723606,2020-11-16,524,2.8
162826,2020-09-28,491,2.9
743720,2020-12-14,513,3.0
662621,2020-10-12,611,2.6
214844,2020-12-26,555,3.7
447558,2020-12-12,535,2.7
570778,2020-10-31,481,3.1
484118,2020-12-24,578,3.6
404361,2020-06-18,506,3.1
288397,2020-11-22,518,2.3
96931,2020-12-14,497,4.4
153602,2020-10-15,461,1.7
218545,2020-04-26,464,2.8
123029,2020-12-17,554,3.1
165806,2020-10-02,434,3.4
352334,2020-05-13,508,2.5
839801,2020-12-28,459,3.2
140224,2020-10-10,505,4.0
384935,2020-12-15,470,1.8
234707,2020-12-21,448,3.3
217820,2020-09-29,476,2.4
323556,2020-05-22,521,2.4
857068,2020-10-16,510,4.4
714637,2020-09-12,473,2.3
651229,2020-12-30,560,2.3
257182,2020-12-17,515,2.7
883253,2020-11-04,570,2.4
463296,2020-10-04,437,3.6
209467,2020-12-26,512,3.8
901621,2020-07-05,520,4.6
366831,2020-11-09,466,3.2
791425,2020-10-04,437,3.3
538215,2020-10-30,526,3.2
557666,2020-06-15,438,2.6
547762,2020-11-14,605,2.8
76827,2020-12-15,434,4.0
491828,2020-11-13,533,3.0
143590,2020-04-08,418,4.7
307308,2020-08-28,465,2.3
742318,2020-11-05,519,2.0
154139,2020-11-22,566,1.0
98461,2020-10-06,464,5.0
229983,2020-12-14,414,3.8
866450,2020-09-10,505,2.7
26245,2020-07-14,497,3.1
946125,2020-12-08,568,3.4
902018,2020-10-23,467,2.9
567160,2020-08-25,562,2.0
91826,2020-04-24,567,3.8
505855,2020-10-29,534,2.6
985363,2020-10-14,583,2.4
227041,2020-10-30,517,2.3
604325,2020-03-31,434,1.0
974409,2020-05-28,528,2.0
751740,2020-06-21,490,3.2
291319,2020-10-12,490,4.1
57890,2020-11-25,443,2.8
773827,2020-11-04,518,3.3
482583,2020-04-30,489,1.2
21129,2020-09-04,456,4.2
272104,2020-11-14,504,2.0
58941,2020-12-27,450,4.3
473389,2020-09-06,455,3.6
224272,2020-03-14,506,2.6
379955,2020-12-21,531,4.4
931833,2020-07-18,509,3.3
993456,2020-12-10,568,3.1
969031,2020-05-23,561,3.9
860522,2020-11-04,504,3.2
986546,2020-12-20,534,4.8
61692,2020-11-27,499,4.9
634279,2020-08-12,522,1.2
978443,2020-12-17,555,2.4
127872,2020-12-21,455,3.0
519154,2020-11-13,521,3.1
233526,2020-10-18,535,1.9
218545,2020-08-10,476,2.5
276748,2020-12-17,469,3.3
859320,2020-08-31,456,3.0
147583,2020-09-15,466,3.1
532766,2020-12-27,472,3.0
884749,2020-12-25,416,2.5
602915,2020-11-02,475,4.3
599593,2020-07-09,440,2.4
490848,2020-10-28,523,1.6
236995,2020-07-25,436,3.0
793222,2020-12-13,477,3.5
687336,2020-12-04,504,4.5
87158,2020-12-26,611,2.1
889586,2020-10-10,490,3.0
921183,2020-04-08,465,2.5
588438,2020-12-21,502,3.1
211706,2020-08-23,402,1.5
972435,2020-12-21,497,3.7
42344,2020-08-25,618,1.9
691479,2020-12-12,521,2.0
139559,2020-07-09,540,2.8
450114,2020-12-13,487,3.6
233526,2020-08-13,452,2.9
61020,2020-10-19,436,3.4
167275,2020-07-30,487,1.4
826355,2020-10-27,423,2.8
465196,2020-11-08,511,2.0
404700,2020-11-09,460,1.4
935716,2020-11-27,598,3.2
32363,2020-08-13,549,1.5
927859,2020-10-12,481,4.3
332173,2020-08-17,503,3.2
887009,2020-12-08,518,1.6
785826,2020-10-19,499,3.5
128377,2020-12-09,480,1.2
906882,2020-06-25,451,3.7
433140,2020-02-23,479,2.4
588438,2020-12-17,490,2.1
328483,2020-07-18,472,4.8
28219,2020-08-22,518,3.1
318015,2020-12-24,536,2.3
312030,2020-06-21,493,4.9
445022,2020-10-09,450,2.6
311754,2020-07-08,571,4.0
896934,2020-12-29,495,2.9
94070,2020-09-07,550,3.8
498753,2020-12-26,446,3.5
650635,2020-12-16,501,2.0
336241,2020-09-23,531,2.9
209013,2020-12-16,474,1.0
463394,2020-12-07,535,1.4
476206,2020-09-19,475,4.0
796553,2020-11-15,505,3.0
103365,2020-04-17,535,3.2
219589,2020-10-19,469,2.6
27297,2020-09-17,607,1.3
110429,2020-02-25,478,2.9
850045,2020-09-30,574,2.3
455310,2020-08-16,518,1.9
685886,2020-11-06,539,4.0
681802,2020-12-10,472,3.6
176266,2020-10-23,532,1.0
995457,2020-11-06,479,3.4
12275,2020-11-24,395,2.0
219265,2020-10-21,524,2.3
663668,2020-06-04,429,3.4
698570,2020-08-13,490,4.2
438444,2020-12-03,510,2.6
742773,2020-12-12,476,4.7
630557,2020-11-24,460,4.0
653916,2020-03-11,568,2.3
243932,2020-03-30,456,3.4
616981,2020-11-20,546,2.9
875387,2020-12-19,484,3.0
623342,2020-12-10,499,3.1
201469,2020-06-20,461,2.3
69861,2020-09-22,497,3.2
198982,2020-09-29,473,2.5
847756,2020-10-10,466,1.2
149219,2020-05-28,485,2.1
487875,2020-12-08,473,4.3
753382,2020-08-30,553,2.0
165806,2020-12-28,502,3.1
463394,2020-11-19,446,3.4
909724,2020-12-23,527,4.5
629744,2020-12-10,492,1.2
162826,2020-10-18,464,3.7
958173,2020-12-25,511,2.5
177181,2020-11-13,425,1.0
845600,2020-11-02,461,2.5
404115,2020-10-12,510,2.1
477641,2020-10-17,544,1.5
126136,2020-12-06,523,2.3
681826,2020-11-09,501,2.1
272198,2020-09-23,498,2.0
1656,2020-05-16,444,2.1
360870,2020-12-07,543,4.0
57890,2020-12-29,499,4.5
798182,2020-01-09,549,4.2
97532,2020-11-21,416,2.5
990394,2020-03-21,553,2.9
40780,2020-11-21,435,4.3
990999,2020-05-26,583,4.6
974409,2020-09-28,487,4.3
720530,2020-10-01,499,2.3
725460,2020-06-14,465,5.0
425341,2020-08-30,584,1.2
703118,2020-07-31,596,4.2
74317,2020-12-07,560,3.9
257188,2020-12-27,462,1.0
155079,2020-09-26,417,3.2
50171,2020-08-10,520,3.0
729878,2020-08-31,522,2.3
785161,2020-12-09,493,1.7
799511,2020-10-08,539,2.7
549875,2020-07-13,518,3.5
180227,2020-10-01,501,3.3
20285,2020-10-09,426,2.4
208051,2020-11-22,533,3.5
440783,2020-12-18,545,2.0
57795,2020-09-16,527,1.7
268678,2020-09-09,536,3.7
675536,2020-11-29,539,4.2
916510,2020-01-14,602,3.6
307308,2020-10-07,450,4.2
431213,2020-09-19,560,4.0
201799,2020-12-27,545,2.5
883374,2020-11-19,516,2.9
247310,2020-10-27,443,2.6
613144,2020-06-20,565,3.1
262817,2020-10-29,419,1.5
838180,2020-06-11,531,2.7
224176,2020-12-08,534,2.6
50171,2020-10-20,523,4.6
564948,2020-10-26,466,3.3
940856,2020-08-14,596,2.9
752413,2020-11-18,459,2.6
845517,2020-07-15,471,3.1
503919,2020-08-15,524,2.0
314810,2020-11-08,496,1.6
882823,2020-12-22,493,3.2
922255,2020-09-20,482,2.2
779645,2020-08-15,486,3.2
685886,2020-11-18,533,2.7
384598,2020-11-01,484,3.5
423645,2020-10-26,470,2.8
257901,2020-11-16,473,2.2
489739,2020-12-12,551,2.3
68938,2020-10-21,497,3.2
838417,2020-12-16,468,3.6
347883,2020-11-09,523,3.8
105391,2020-11-29,523,3.9
997076,2020-08-10,575,1.2
612067,2020-12-18,554,4.5
794565,2020-09-09,507,4.1
508361,2020-09-06,480,4.1
691739,2020-06-14,458,2.5
959680,2020-12-27,519,3.2
271282,2020-12-30,500,1.3
829004,2020-04-02,437,2.4
375382,2020-11-24,454,3.8
130925,2020-12-11,435,3.3
97984,2020-06-30,446,2.4
753440,2020-12-28,436,2.0
599998,2020-03-07,469,4.5
414206,2020-05-06,514,1.4
777466,2020-03-29,446,2.8
287129,2020-08-23,487,3.4
476206,2020-11-14,543,2.7
507306,2020-10-03,442,1.9
380341,2020-05-13,510,4.0
574354,2020-10-03,454,2.4
367400,2020-10-10,514,3.3
482576,2020-11-02,454,4.2
547762,2020-11-29,553,4.9
950873,2020-04-06,476,3.0
974595,2020-12-01,421,3.1
338054,2020-10-30,470,3.0
592134,2020-11-18,524,2.9
164656,2020-03-09,553,3.6
299358,2020-06-04,458,2.5
381610,2020-09-19,475,2.8
688017,2020-10-04,619,3.6
253509,2020-06-22,466,2.7
887009,2020-08-06,537,2.9
799472,2020-11-06,427,4.8
748789,2020-11-21,521,2.5
697987,2020-08-20,473,2.6
519409,2020-12-03,518,2.8
644229,2020-12-25,526,4.0
784316,2020-03-31,426,4.5
249058,2020-11-14,560,3.7
934221,2020-10-27,542,3.9
981264,2020-12-18,573,1.5
275646,2020-06-26,451,1.3
466445,2020-05-19,577,2.8
588101,2020-12-04,548,3.2
349588,2020-09-05,459,2.8
923883,2020-12-21,503,2.9
608603,2020-09-29,505,3.8
82407,2020-08-11,513,3.6
143507,2020-11-11,535,4.0
19786,2020-12-29,580,1.7
90476,2020-10-30,501,3.8
822876,2020-12-15,472,2.1
728729,2020-08-29,510,4.3
575085,2020-11-14,592,1.0
973844,2020-07-25,438,2.4
971624,2020-08-21,532,3.0
899777,2020-04-24,488,3.1
777057,2020-10-19,500,4.5
396426,2020-08-09,501,4.4
607802,2020-11-08,430,3.7
956781,2020-05-11,486,3.0
997344,2020-06-21,575,1.6
417643,2020-11-24,543,1.8
288397,2020-09-16,600,2.7
